Date,CMAQ All-Source,CMAQ No-Fire,IMPROVE
5/10/18,4.69953,4.695044994,4.175
5/11/18,3.208944,3.210464239,6.2
5/11/18,4.085407,4.085093498,4.1
5/11/18,6.206,6.205490589,13.125
5/11/18,6.206,6.205490589,10.9
5/11/18,4.881534,4.881138325,6.2
5/11/18,4.629288,4.627790928,7.4
5/11/18,4.629288,4.627790928,3.6
5/11/18,4.261909,4.261713028,6.3
5/11/18,4.960803,4.952474117,7.6
5/11/18,4.306808,4.300948143,7
5/11/18,6.680221,6.667791843,8.2
5/11/18,6.680221,6.667791843,8.2792
5/11/18,6.680221,6.667791843,5.7833
5/11/18,4.095537,4.088754654,17.013
5/11/18,4.983211,4.973149776,3.6
5/11/18,4.396544,4.387235165,3.4
5/11/18,3.701662,3.695563078,1.9
5/11/18,3.648752,3.646338224,13
5/11/18,3.639576,3.609025002,1.6
5/11/18,2.92986,2.894856691,1.4
5/11/18,1.82417,1.809706092,2.8
5/11/18,1.809189,1.761980414,1.6
5/12/18,5.773007,5.771045208,4.3
5/12/18,5.773007,5.771045208,7
5/12/18,5.644362,5.190388203,6.3333
5/12/18,5.644362,5.190388203,3.4476
5/12/18,5.644362,5.190388203,6.3
5/12/18,1.143613,1.122922182,4.9292
5/13/18,7.6838,7.661403656,5.3
5/13/18,7.6838,7.661403656,6.5417
5/13/18,5.770687,5.724262238,4.6667
5/13/18,5.770687,5.724262238,8.6
5/13/18,5.770687,5.724262238,7.2917
5/13/18,1.408824,1.370102525,2.7792
5/14/18,3.429327,3.394527674,6
5/14/18,4.923194,4.856902122,4.5
5/14/18,8.201483,8.177905083,10.7
5/14/18,8.201483,8.177905083,10.2
5/14/18,8.201483,8.177905083,12.833
5/14/18,8.201483,8.177905083,10.2
5/14/18,7.136118,7.059337139,8.3
5/14/18,3.053159,2.998314857,7.2
5/14/18,3.053159,2.998314857,6.1
5/14/18,2.364511,2.284799814,5.6
5/14/18,2.845627,2.822803736,8.1
5/14/18,1.586517,1.572092175,3.5
5/14/18,3.812843,3.776336908,5.8583
5/14/18,3.812843,3.776336908,6.6
5/14/18,3.812843,3.776336908,3.8833
5/14/18,3.812843,3.776336908,5.5
5/14/18,1.069893,1.063424587,5
5/14/18,1.069893,1.063424587,2.7708
5/14/18,2.240559,2.230636358,3.1
5/14/18,1.906458,1.898535848,3.6
5/14/18,0.719829,0.715049446,1.2
5/14/18,1.618412,1.614454627,1.3
5/14/18,1.991152,1.985129714,1.7
5/14/18,1.499709,1.493887901,1.1
5/14/18,2.957402,2.946132421,4.1
5/14/18,2.362567,2.32164526,2.2
5/15/18,6.644261,6.634410858,11.833
5/15/18,6.644261,6.634410858,8.4
5/15/18,3.900838,3.880254984,2.7478
5/15/18,3.900838,3.880254984,4.6
5/15/18,3.900838,3.880254984,5.62
5/15/18,1.948129,1.93563664,4.1917
5/16/18,6.940493,6.936321259,6.4
5/16/18,6.940493,6.936321259,10.625
5/16/18,4.757296,4.754976749,1.0905
5/16/18,4.757296,4.754976749,2.8
5/16/18,4.757296,4.754976749,2.9792
5/16/18,3.801485,3.701336861,6.8708
5/17/18,3.846975,3.476981401,4.4
5/17/18,5.309065,5.001061916,3.9
5/17/18,7.471905,7.377260208,6.3
5/17/18,7.471905,7.377260208,8.5417
5/17/18,5.655077,5.628520489,3.2
5/17/18,4.297082,4.294185638,5.9
5/17/18,4.297082,4.294185638,3.7
5/17/18,3.598415,3.596796274,4.1
5/17/18,4.216855,4.114623547,6.3
5/17/18,2.987435,2.981730223,2.4
5/17/18,4.867952,4.855989933,1.7292
5/17/18,4.867952,4.855989933,4.9833
5/17/18,4.867952,4.855989933,4.6
5/17/18,2.892138,2.835830688,5.6625
5/17/18,4.937384,4.349730015,3.9
5/17/18,3.423843,3.407515764,4.1
5/17/18,2.222451,2.180846214,2.6
5/17/18,1.920283,1.917681694,4
5/17/18,1.716113,1.700531006,2.1
5/17/18,1.272322,1.256900191,2.1
5/17/18,2.274183,2.235975027,2.1
5/17/18,2.304098,2.24657464,1.9
5/17/18,2.899878,2.90125823,2.2
5/18/18,7.884981,7.559934139,8.5
5/18/18,7.884981,7.559934139,10.833
5/18/18,4.766771,4.399620056,5.9792
5/18/18,4.766771,4.399620056,6.2
5/18/18,4.766771,4.399620056,3.5375
5/18/18,1.596525,1.485994816,4.2667
5/19/18,7.718924,7.67489624,15.1
5/19/18,7.718924,7.67489624,15.333
5/19/18,5.471653,5.3145051,2.8333
5/19/18,5.471653,5.3145051,6.8
5/19/18,5.471653,5.3145051,7.8958
5/19/18,2.317011,2.233783007,5.3083
5/20/18,4.196731,4.151495934,4.6
5/20/18,5.631456,5.573282242,3.9
5/20/18,8.672748,8.592761993,14
5/20/18,8.672748,8.592761993,15.083
5/20/18,8.672748,8.592761993,13.2
5/20/18,8.672748,8.592761993,23.2
5/20/18,5.302238,5.250285625,4.6
5/20/18,4.74231,4.722863197,7.4
5/20/18,4.74231,4.722863197,4.5
5/20/18,4.534491,4.530470848,5.1
5/20/18,4.594348,4.536090374,8.1
5/20/18,3.250167,3.249891281,4.4
5/20/18,5.185415,5.172399998,6.9
5/20/18,5.185415,5.172399998,3.8833
5/20/18,5.185415,5.172399998,7.3083
5/20/18,3.889532,3.834659576,6
5/20/18,3.889532,3.834659576,6.2958
5/20/18,4.337624,4.27903223,6.1
5/20/18,4.342648,4.279521465,5
5/20/18,4.335207,4.298048019,2.9
5/20/18,3.570738,3.570729971,8.8
5/20/18,4.956837,4.923524857,4.1
5/20/18,4.643275,4.611852646,4.2
5/20/18,5.800679,5.687450409,4.2
5/20/18,4.167284,4.139791489,2.7
5/20/18,4.225566,4.218063831,2.4
5/20/18,3.919169,3.918963671,4.7
5/21/18,10.48671,10.47685051,7.8
5/21/18,10.48671,10.47685051,7.9583
5/21/18,5.836611,5.785499573,7.5
5/21/18,5.836611,5.785499573,8.0583
5/21/18,5.836611,5.785499573,4.6087
5/21/18,3.262669,3.252208471,3.4375
5/22/18,9.734242,9.731707573,7.6
5/22/18,9.734242,9.731707573,9.5417
5/22/18,10.67951,6.140606403,9.7
5/22/18,10.67951,6.140606403,9.6792
5/22/18,10.67951,6.140606403,6.8708
5/22/18,5.451807,5.439706802,3.3333
5/23/18,6.591832,5.370872974,4.9
5/23/18,8.31377,8.242119789,5.5
5/23/18,11.50697,11.38908863,15.833
5/23/18,11.50697,11.38908863,14.6
5/23/18,8.64219,8.578824043,4.2
5/23/18,4.939273,4.401375294,8.6
5/23/18,4.304586,4.179833889,3.2
5/23/18,5.011347,3.872221231,11.3
5/23/18,2.420767,2.379691362,1.7
5/23/18,9.451459,4.92749691,5.9
5/23/18,9.451459,4.92749691,3.425
5/23/18,9.451459,4.92749691,6.3833
5/23/18,5.247983,5.063210011,4.525
5/23/18,6.056513,3.612808943,6.6
5/23/18,4.412388,3.747886419,7.2
5/23/18,4.412388,3.747886419,7.1
5/23/18,3.922218,3.559860468,3
5/23/18,1.798783,1.791602731,1.7
5/23/18,3.0349,2.968726397,3.9
5/23/18,3.163739,3.116317749,3.7
5/23/18,5.688812,5.027111053,5.6
5/23/18,5.845848,5.707137585,5.5
5/23/18,4.903486,4.815059662,3.5
5/23/18,3.491593,3.11296463,1.4
5/24/18,10.08682,9.822960854,13.042
5/24/18,10.08682,9.822960854,10.4
5/24/18,4.976439,4.815591335,4.9375
5/24/18,4.976439,4.815591335,2.2955
5/24/18,4.976439,4.815591335,4.7
5/24/18,5.899961,5.684112549,6.5167
5/25/18,11.40874,11.38566875,4.2
5/25/18,11.40874,11.38566875,7.5833
5/25/18,6.633931,6.615581512,2.7
5/25/18,6.633931,6.615581512,3.4708
5/25/18,4.766014,4.735183239,5.0542
5/26/18,9.207778,9.203298569,4
5/26/18,8.782001,8.713106155,3.1
5/26/18,12.65964,12.65197754,7.0833
5/26/18,12.65964,12.65197754,5
5/26/18,12.65964,12.65197754,4.9
5/26/18,12.65964,12.65197754,5.2
5/26/18,12.3502,12.26023769,4
5/26/18,9.396157,9.388898849,3.7
5/26/18,9.396157,9.388898849,3
5/26/18,7.244398,7.235867023,3.9
5/26/18,6.112996,6.096530437,4.7
5/26/18,4.61613,4.607067585,2.5
5/26/18,9.546227,9.517697334,6.0417
5/26/18,9.546227,9.517697334,4.8
5/26/18,9.546227,9.517697334,1.8125
5/26/18,9.546227,9.517697334,4.4
5/26/18,1.89371,1.883503079,2.0333
5/26/18,1.89371,1.883503079,4
5/26/18,4.95795,4.943856239,1.2
5/26/18,4.890109,4.874842644,1.8
5/26/18,4.890109,4.874842644,1.8
5/26/18,3.299514,3.289244413,0.9
5/26/18,2.327343,2.327021599,7.3
5/26/18,2.672449,2.648158312,1.6
5/26/18,2.154914,2.140718699,1
5/26/18,2.43416,2.429808855,1.3
5/26/18,2.766701,2.762751579,0.9
5/26/18,2.40059,2.3999331,1.6
5/27/18,9.860712,9.843234062,9.5
5/27/18,9.860712,9.843234062,10.458
5/27/18,5.904427,5.896283627,2.5458
5/27/18,5.904427,5.896283627,6.85
5/27/18,5.904427,5.896283627,6.4
5/27/18,2.431767,2.42632699,2.7792
5/28/18,9.393987,9.382652283,14.7
5/28/18,9.393987,9.382652283,15.875
5/28/18,10.4013,10.3788271,5.9696
5/28/18,10.4013,10.3788271,8.5435
5/28/18,10.4013,10.3788271,9.7
5/28/18,4.437236,4.414626598,3.85
5/29/18,6.059608,6.044164658,6.6
5/29/18,6.338685,6.314608097,4.4
5/29/18,10.36797,10.32710171,19.167
5/29/18,10.36797,10.32710171,16.4
5/29/18,6.292901,6.267840862,4.5
5/29/18,5.429794,5.377570629,6.2
5/29/18,5.429794,5.377570629,3.5
5/29/18,5.499923,5.400186539,5
5/29/18,5.464806,5.413299561,8.4
5/29/18,5.343496,4.992295742,7.6
5/29/18,11.48691,10.97859955,11.546
5/29/18,11.48691,10.97859955,11.8
5/29/18,11.48691,10.97859955,8.8167
5/29/18,4.438871,4.412148476,4.8864
5/29/18,5.557675,5.138242722,4.7
5/29/18,4.974646,4.785625935,2.1
5/29/18,4.974646,4.785625935,1.5
5/29/18,4.421144,4.280387402,3.7
5/29/18,5.15173,5.123889923,20.6
5/29/18,4.456031,4.39441061,3.6
5/29/18,4.685798,4.615580082,3.4
5/29/18,3.963642,3.896958113,2.8
5/29/18,4.164565,4.026655674,3.1
5/29/18,3.847171,3.731313705,2.7
5/30/18,8.503112,8.383818626,9
5/30/18,8.503112,8.383818626,11.208
5/30/18,5.145038,4.968031883,9.4042
5/30/18,5.145038,4.968031883,5.4458
5/30/18,5.145038,4.968031883,9.4
5/30/18,4.548085,4.346306324,6.5417
5/31/18,7.773182,7.716452122,5.6
5/31/18,7.773182,7.716452122,5.5
5/31/18,3.40587,3.403651237,2.1833
5/31/18,3.40587,3.403651237,5.9
5/31/18,3.40587,3.403651237,6.1208
5/31/18,3.111767,3.077328682,5.2708
6/1/18,4.065711,4.059111118,4.8
6/1/18,5.615664,5.589294434,4.3
6/1/18,11.90427,9.38613224,10.4
6/1/18,11.90427,9.38613224,10.2
6/1/18,11.90427,9.38613224,10.5
6/1/18,4.653776,4.612633705,4
6/1/18,3.441903,3.405165911,7.2
6/1/18,3.441903,3.405165911,5.7
6/1/18,3.087764,3.069841146,6.2
6/1/18,4.150203,4.004048824,7.8
6/1/18,3.268689,3.247126341,4.9
6/1/18,5.332519,5.194328785,7.4
6/1/18,5.332519,5.194328785,7.6208
6/1/18,5.332519,5.194328785,5
6/1/18,4.613894,4.593907833,4
6/1/18,4.613894,4.593907833,4.4875
6/1/18,4.372077,4.237297058,3.6
6/1/18,4.166322,4.156538486,2.6
6/1/18,2.606538,2.581521988,9
6/1/18,4.58656,4.547560692,3.1
6/1/18,4.303631,4.272381306,4.1
6/1/18,3.510862,3.488959551,2.6
6/1/18,3.436087,3.434422255,1.9
6/2/18,46.57562,10.6051836,13.8
6/2/18,9.33239,9.016821861,8.8667
6/2/18,9.33239,9.016821861,11.95
6/2/18,9.33239,9.016821861,10.8
6/2/18,4.528114,4.518714428,5.2042
6/3/18,11.32291,10.33621693,16
6/3/18,11.59776,11.32414913,12.4
6/3/18,11.59776,11.32414913,9.475
6/3/18,11.59776,11.32414913,12.825
6/3/18,4.747827,4.629611969,4.9083
6/4/18,8.014824,7.194866657,10.4
6/4/18,6.282881,5.979562283,6.2
6/4/18,11.15116,10.66578197,16
6/4/18,5.485835,5.316375732,5.4
6/4/18,5.625515,5.424055576,6.9
6/4/18,5.625515,5.424055576,5.1
6/4/18,5.209001,4.907553673,7.1
6/4/18,4.972265,4.717900753,8.1
6/4/18,3.635689,3.631646872,5.7
6/4/18,7.332222,6.980438709,4.0333
6/4/18,7.332222,6.980438709,6.8
6/4/18,7.332222,6.980438709,7.025
6/4/18,4.316422,4.193813324,5.5375
6/4/18,3.71576,3.389717817,3.7
6/4/18,1.950364,1.945538044,2
6/4/18,3.128508,3.128664017,13.5
6/4/18,2.595777,2.586255312,2
6/4/18,2.999379,2.959058762,1.4
6/4/18,3.825924,3.737763405,4
6/4/18,3.539354,3.539170027,1.5
6/5/18,9.32927,9.150683403,19.7
6/5/18,4.986528,4.961841583,6.925
6/5/18,4.986528,4.961841583,2.7375
6/5/18,4.986528,4.961841583,6
6/5/18,2.584637,2.517753124,5.0292
6/6/18,10.29964,10.16006374,16.3
6/6/18,10.29964,10.16006374,19.429
6/6/18,5.911118,4.858678341,3.7625
6/6/18,5.911118,4.858678341,7.8
6/6/18,5.911118,4.858678341,7.375
6/6/18,3.526994,3.190178156,6.8542
6/7/18,5.248144,5.205931187,6.1
6/7/18,6.364958,6.342104435,4.4
6/7/18,10.42895,10.38147259,12.2
6/7/18,10.42895,10.38147259,12.1
6/7/18,10.42895,10.38147259,16.833
6/7/18,10.42895,10.38147259,11.4
6/7/18,5.27886,5.264111996,4.5
6/7/18,4.680017,4.419883728,8.8
6/7/18,4.680017,4.419883728,4.9
6/7/18,4.134379,3.950381994,6.3
6/7/18,6.905527,4.837481022,9
6/7/18,4.315753,3.018019438,4.4
6/7/18,8.114827,5.400478363,7.5
6/7/18,8.114827,5.400478363,7.3
6/7/18,8.114827,5.400478363,4.9
6/7/18,8.114827,5.400478363,7.7667
6/7/18,4.661919,4.538989067,7
6/7/18,4.661919,4.538989067,7.2958
6/7/18,5.421233,4.974673748,6.2
6/7/18,4.947337,4.838246822,4.8
6/7/18,4.947337,4.838246822,5.4
6/7/18,5.458406,5.421110153,4.6
6/7/18,3.241039,3.241035461,10.6
6/7/18,5.809387,5.730142117,3.8
6/7/18,5.440764,5.32373476,3.6
6/7/18,5.986493,5.764103413,5.3
6/7/18,5.275522,5.274219036,4.6
6/7/18,5.620363,5.401140213,6
6/8/18,12.70794,12.3812151,20.125
6/8/18,12.70794,12.3812151,14
6/8/18,7.107235,6.704154968,9.0778
6/8/18,7.107235,6.704154968,9.1
6/8/18,7.107235,6.704154968,5.9833
6/8/18,5.972598,5.87944746,8.4458
6/9/18,13.55812,11.74798679,17.208
6/9/18,13.55812,11.74798679,13.4
6/9/18,4.207073,4.208135605,3.7182
6/9/18,4.207073,4.208135605,4.1
6/9/18,4.207073,4.208135605,1.6875
6/9/18,3.261439,3.245395899,6.1958
6/10/18,6.46093,5.562215805,8.3
6/10/18,5.504076,4.634036541,4.8
6/10/18,10.6291,9.831488609,16.875
6/10/18,10.6291,9.831488609,13.5
6/10/18,3.7361,3.33345437,7.2
6/10/18,3.671559,1.907772064,3.7
6/10/18,3.671559,1.907772064,6.1
6/10/18,3.368808,1.651385665,2.9
6/10/18,2.91174,2.153661728,5.6
6/10/18,4.066927,2.318923235,3.2
6/10/18,3.39865,2.366479635,4.405
6/10/18,3.39865,2.366479635,0.6
6/10/18,3.39865,2.366479635,4.2
6/10/18,2.396546,1.577465892,4.2583
6/10/18,3.447671,2.375535727,2.4
6/10/18,3.067696,1.954891086,1.8
6/10/18,3.067696,1.954891086,1.8
6/10/18,2.698089,2.044046879,1.7
6/10/18,1.893941,1.893945336,8.7
6/10/18,9.108671,2.1537745,1.7
6/10/18,6.407936,1.450039387,1.6
6/10/18,0.7973728,0.797356606,1
6/10/18,0.9336121,0.933622837,0.9
6/10/18,0.7325623,0.732558489,0.7
6/11/18,10.56086,8.857487679,18.875
6/11/18,10.56086,8.857487679,15.4
6/11/18,4.769228,4.076092243,6.4
6/11/18,4.769228,4.076092243,6.2762
6/11/18,4.769228,4.076092243,2.4875
6/11/18,2.942459,2.273468733,4.8042
6/12/18,19.58122,9.547415733,15.6
6/12/18,19.58122,9.547415733,19.042
6/12/18,8.866313,7.477998257,10.487
6/12/18,8.866313,7.477998257,9.9
6/12/18,8.866313,7.477998257,6.775
6/12/18,2.382395,2.160230875,4.9875
6/13/18,4.934178,3.760416269,5.6
6/13/18,4.013617,3.276688576,6
6/13/18,9.951074,9.073521614,17.6
6/13/18,9.951074,9.073521614,18.6
6/13/18,9.951074,9.073521614,17.7
6/13/18,9.951074,9.073521614,22.136
6/13/18,3.342623,2.803913355,7.5
6/13/18,4.716043,3.854190588,8.2
6/13/18,4.716043,3.854190588,1.6
6/13/18,5.188968,4.261680126,8.5
6/13/18,4.707772,4.044252872,10.9
6/13/18,3.803003,3.771494865,5.7
6/13/18,10.7523,9.974385262,7.9708
6/13/18,10.7523,9.974385262,10.7
6/13/18,10.7523,9.974385262,10.592
6/13/18,3.18593,2.675442696,5.2625
6/13/18,3.18593,2.675442696,9
6/13/18,4.140699,3.501581907,5.2
6/13/18,3.79753,3.170225859,4.9
6/13/18,3.79753,3.170225859,4.8
6/13/18,2.156498,1.823896527,3.2
6/13/18,3.537878,3.548196554,12.4
6/13/18,2.627751,2.30697298,4.4
6/13/18,3.379277,3.004601717,4
6/13/18,3.370159,3.34777832,3.8
6/13/18,3.026858,3.026742697,2.8
6/13/18,2.387431,2.387255907,2.7
6/13/18,2.475979,2.47597909,3.5
6/14/18,9.563766,8.865967751,17.375
6/14/18,9.563766,8.865967751,12.5
6/14/18,5.981713,5.848964691,5.1792
6/14/18,5.981713,5.848964691,8.1
6/14/18,5.981713,5.848964691,8.0417
6/14/18,2.458867,2.264254808,5.8
6/15/18,8.541632,8.182551384,17.833
6/15/18,8.541632,8.182551384,12.7
6/15/18,6.1838,5.398429394,6.8917
6/15/18,6.1838,5.398429394,3.3792
6/15/18,6.1838,5.398429394,7.3
6/15/18,2.058112,2.030195951,5.2042
6/16/18,3.87305,3.801996231,6.3
6/16/18,2.500776,2.475366831,3.9
6/16/18,4.828391,4.769699574,8.7
6/16/18,4.828391,4.769699574,10.833
6/16/18,2.142479,2.128862619,5.4
6/16/18,3.080373,2.97750473,5.4
6/16/18,3.080373,2.97750473,4.3
6/16/18,3.359419,3.121879339,4.7
6/16/18,2.762196,2.720995665,7.2
6/16/18,2.653326,2.646155357,4.4
6/16/18,5.309143,4.630371094,8.7625
6/16/18,5.309143,4.630371094,5.6542
6/16/18,5.309143,4.630371094,8.5
6/16/18,2.37182,2.149904966,5.4167
6/16/18,2.699215,2.677914381,4.4
6/16/18,3.185387,2.790985107,4.9
6/16/18,3.185387,2.790985107,4.8
6/16/18,2.126436,2.085042,2.4
6/16/18,4.301565,4.2648139,10.7
6/16/18,5.826366,2.992465973,4.2
6/16/18,6.738037,3.160085678,4.6
6/16/18,2.412406,2.400439024,3.6
6/16/18,2.376915,2.376297474,2.5
6/16/18,2.242585,2.240389824,1.9
6/16/18,3.218551,3.21842289,8.4
6/17/18,4.422106,4.417381287,6.0833
6/17/18,4.422106,4.417381287,4.1
6/17/18,4.526539,4.455295086,7.8875
6/17/18,4.526539,4.455295086,8
6/17/18,4.526539,4.455295086,5.1167
6/17/18,2.758332,1.858870625,5.4958
6/18/18,7.018382,6.987586975,7.7
6/18/18,7.018382,6.987586975,11.042
6/18/18,6.319111,5.411038876,8.2
6/18/18,6.319111,5.411038876,8.5167
6/18/18,6.319111,5.411038876,5.5625
6/18/18,1.473218,1.236866951,3.8833
6/19/18,4.932428,4.848807812,7.1
6/19/18,3.848087,3.631386518,5.4
6/19/18,8.23475,8.112636566,14
6/19/18,8.23475,8.112636566,18.167
6/19/18,8.23475,8.112636566,13
6/19/18,8.23475,8.112636566,13.1
6/19/18,4.223422,3.71629405,5.8
6/19/18,7.880249,3.249792337,8.5
6/19/18,7.880249,3.249792337,4.3
6/19/18,5.532241,2.977403641,6.6
6/19/18,10.91975,3.814460754,9.8
6/19/18,3.06474,2.996012449,5.2
6/19/18,52.2137,5.637908459,7.6
6/19/18,52.2137,5.637908459,5.1708
6/19/18,52.2137,5.637908459,8.4542
6/19/18,2.082511,1.981195569,4.6261
6/19/18,3.823636,3.398581743,6.1
6/19/18,3.823636,3.398581743,6.2
6/19/18,2.775025,2.661570787,2.6
6/19/18,2.071358,2.066361427,3.9
6/19/18,4.485561,4.377404213,3.8
6/19/18,4.887888,4.784629345,3.3
6/19/18,3.086733,2.977934599,3.2
6/19/18,3.466954,3.406317949,3.2
6/19/18,3.054647,3.010969877,2.8
6/19/18,2.919579,2.905561209,1.3
6/20/18,12.33068,10.05241489,22
6/20/18,12.33068,10.05241489,14.3
6/20/18,8.951234,4.891050816,8.7417
6/20/18,8.951234,4.891050816,5.4208
6/20/18,2.871465,1.960643888,4.1583
6/21/18,14.1171,10.14979458,17.1
6/21/18,14.1171,10.14979458,24.917
6/21/18,4.854712,4.722274303,2.6478
6/21/18,4.854712,4.722274303,5.987
6/21/18,4.854712,4.722274303,5.8
6/21/18,1.744778,1.26009953,3.1042
6/22/18,10.74519,6.637378693,8.9
6/22/18,4.858677,3.455802679,5
6/22/18,32.43489,11.95130634,30.417
6/22/18,32.43489,11.95130634,18.3
6/22/18,5.740867,3.624309301,4.6
6/22/18,3.570855,3.463636398,10.1
6/22/18,3.570855,3.463636398,3.1
6/22/18,3.315648,3.196155548,5.8
6/22/18,4.209537,3.889255285,10.8
6/22/18,4.373719,4.210365295,4.5
6/22/18,8.591632,8.261013031,10.383
6/22/18,8.591632,8.261013031,7.3708
6/22/18,8.591632,8.261013031,9.7
6/22/18,3.119057,3.087602854,4.3625
6/22/18,3.285052,3.241154909,5
6/22/18,3.217571,3.15825057,4.2
6/22/18,2.676631,2.619900942,1.6
6/22/18,4.493929,4.478400707,12.9
6/22/18,3.268229,3.174808741,3.4
6/22/18,4.674911,4.553774357,2.6
6/22/18,3.084874,2.977408409,2.9
6/22/18,2.88957,2.859322786,1.6
6/22/18,2.918558,2.866204023,1.8
6/22/18,3.646154,3.633785248,5.4
6/23/18,9.489768,8.375174522,23.292
6/23/18,9.489768,8.375174522,17.5
6/23/18,14.38906,10.40310001,7.6
6/23/18,14.38906,10.40310001,10.329
6/23/18,14.38906,10.40310001,10
6/23/18,4.483928,4.048661232,4.6625
6/24/18,7.147726,7.048517227,11.2
6/24/18,7.147726,7.048517227,15.583
6/24/18,13.92011,7.796868801,5.975
6/24/18,13.92011,7.796868801,8.9533
6/24/18,13.92011,7.796868801,9.1
6/24/18,8.955939,3.444216013,11.208
6/25/18,4.689976,4.634047031,6.3
6/25/18,7.18281,6.830893993,4.4
6/25/18,10.20222,10.11443424,15.875
6/25/18,10.20222,10.11443424,12.9
6/25/18,10.20222,10.11443424,12.5
6/25/18,10.20222,10.11443424,12.6
6/25/18,6.445951,5.731953144,4.8
6/25/18,12.79237,5.258131027,9.7
6/25/18,12.79237,5.258131027,5
6/25/18,8.883681,4.52118969,5.4
6/25/18,14.6004,6.14887476,10.3
6/25/18,6.128826,3.830842018,4.2
6/25/18,16.17313,5.296101093,7.2
6/25/18,16.17313,5.296101093,10.413
6/25/18,16.17313,5.296101093,5.0792
6/25/18,18.1651,4.752208233,44.054
6/25/18,15.6786,5.287423611,10.1
6/25/18,17.39215,5.227615833,7.6
6/25/18,7.176733,3.555155993,10.2
6/25/18,4.228974,3.888275385,5.7
6/25/18,23.63296,2.355998278,6.3
6/25/18,27.42035,2.982741594,4.9
6/25/18,114.8995,4.618263721,9.5
6/25/18,3.023547,2.709967613,1.4
6/25/18,3.37334,2.648978472,2.4
6/25/18,2.893801,2.895657539,5
6/26/18,10.04807,9.218684196,16.708
6/26/18,10.04807,9.218684196,10.4
6/26/18,9.051093,5.395712376,8.5042
6/26/18,9.051093,5.395712376,5.2167
6/26/18,12.84806,4.653027058,27.191
6/27/18,10.36374,9.037150383,10.1
6/27/18,10.36374,9.037150383,14.542
6/27/18,5.513418,5.034591198,8.8095
6/27/18,5.513418,5.034591198,4.9187
6/27/18,13.37124,4.006918907,12.546
6/28/18,3.928099,3.570939064,6.8
6/28/18,3.741309,3.462578535,3.4
6/28/18,7.718042,7.318797588,12.4
6/28/18,7.718042,7.318797588,18.958
6/28/18,3.290756,3.073397875,3.8
6/28/18,2.851569,2.831218958,7.4
6/28/18,2.834847,2.825116396,4.2
6/28/18,6.209187,3.556312799,9.2
6/28/18,3.718125,3.672308922,4.7
6/28/18,5.967767,4.641927242,9.1542
6/28/18,5.967767,4.641927242,6.0583
6/28/18,5.270644,2.658018351,6.3042
6/28/18,5.94793,3.343377352,5.9
6/28/18,3.694616,2.798479319,1.9
6/28/18,4.203693,4.203152657,12.8
6/28/18,16.83312,3.202113152,3.1
6/28/18,22.73423,3.013211489,2.4
6/28/18,29.5379,3.47851634,4.6
6/28/18,15.24893,2.794800997,2.5
6/28/18,3.600335,3.598106146,5.6
6/29/18,7.838635,7.550214767,11
6/29/18,7.838635,7.550214767,11.3
6/29/18,15.27029,6.302523136,11.183
6/29/18,15.27029,6.302523136,7.7292
6/29/18,11.15091,3.467819214,4.7792
6/30/18,7.749302,7.428820133,10.1
6/30/18,19.83097,8.431475639,6.2417
6/30/18,19.83097,8.431475639,8.925
6/30/18,3.397176,3.367259979,3.675
7/1/18,5.922005,5.476266861,3.4
7/1/18,6.736838,5.99498415,4.2
7/1/18,9.231521,8.312689781,7.6
7/1/18,9.231521,8.312689781,7.4
7/1/18,9.231521,8.312689781,7.7
7/1/18,6.53412,5.551143646,5.5
7/1/18,9.337922,6.259746552,9.2
7/1/18,7.025991,5.200510979,7.4
7/1/18,9.249697,6.148160934,11.5
7/1/18,7.770219,4.897806168,5
7/1/18,12.36546,7.6734128,13.454
7/1/18,12.36546,7.6734128,10.192
7/1/18,5.603101,3.940914154,7.3583
7/1/18,5.603101,3.940914154,7
7/1/18,8.416052,4.960592747,6.1
7/1/18,7.814456,4.693282127,7.7
7/1/18,7.814456,4.693282127,7.5
7/1/18,5.379369,3.740442991,3.4
7/1/18,4.343372,4.123462677,1.3
7/1/18,4.50941,4.010576248,3.3
7/1/18,7.387187,6.688367367,2.4
7/1/18,2.152411,2.15214324,1.9
7/1/18,1.677847,1.660535336,1.6
7/1/18,6.00787,3.817406893,10.3
7/2/18,12.45158,8.913545609,8.6
7/2/18,18.14725,6.12093544,21.188
7/2/18,18.14725,6.12093544,16.958
7/2/18,8.086619,4.554744244,8.2917
7/3/18,10.80245,8.353161812,9.5
7/3/18,10.80245,8.353161812,8
7/3/18,11.61034,5.426312923,11.913
7/3/18,11.61034,5.426312923,14.583
7/3/18,10.78113,3.354604721,15.896
7/4/18,7.117628,5.555686951,7
7/4/18,10.13118,8.130355835,13.6
7/4/18,10.13118,8.130355835,12.958
7/4/18,10.13118,8.130355835,12.2
7/4/18,5.618538,2.776882887,8.8
7/4/18,4.62165,2.293916464,5.2
7/4/18,7.162741,3.608706474,12
7/4/18,4.33305,2.459383249,4.3
7/4/18,7.809021,4.906734467,14.3
7/4/18,7.809021,4.906734467,16.663
7/4/18,6.713031,3.327005386,14.096
7/4/18,6.119833,2.923272371,7.7
7/4/18,6.707445,2.907363653,9.8
7/4/18,6.707445,2.907363653,10.2
7/4/18,3.34576,1.904119372,6.8
7/4/18,2.168411,2.167642355,9.5
7/4/18,5.128389,2.522461891,8.2
7/4/18,5.830131,2.819184065,8.3
