"","GEOID20","Year","wf_pm","wf_pm_mod","Count","deaths_base","deaths_mod","deaths_base_LCL","deaths_mod_LCL","deaths_base_UCL","deaths_mod_UCL"
"14","90002",2010,0.371609956026077,0.371609956026077,229.5,1.50453404628348,1.50453404628348,0.129752767817119,0.129752767817119,2.8711246182787,2.8711246182787
"15","90002",2011,0.244684353470802,0.244684353470802,215.5,0.931264060502655,0.931264060502655,0.0802309647405592,0.0802309647405592,1.77896572454482,1.77896572454482
"16","90002",2012,0.274851858615875,0.274851858615875,264,1.28116810425741,1.28116810425741,0.110403076937621,0.110403076937621,2.44678107347703,2.44678107347703
"17","90002",2013,0.579235792160034,0.579235792160034,233.5,2.38164702801711,2.38164702801711,0.20574072709034,0.20574072709034,4.53733663714682,4.53733663714682
"18","90002",2014,0.295033127069473,0.295033127069473,213,1.10936995491186,1.10936995491186,0.0956141766331479,0.0956141766331479,2.1183351374615,2.1183351374615
"19","90002",2015,0.336677372455597,0.336677372455597,247.5,1.47046685774911,1.47046685774911,0.126778986406409,0.126778986406409,2.80690432647448,2.80690432647448
"20","90002",2016,1.2016566991806,1.2016566991806,264,5.55563291743802,5.55563291743802,0.482343791922227,0.482343791922227,10.5314286481353,10.5314286481353
"21","90002",2017,1.66309285163879,1.66309285163879,226.5,6.57003864499715,6.57003864499715,0.572538406759342,0.572538406759342,12.4085370869733,12.4085370869733
"22","90002",2018,2.10880374908447,2.08209156990051,251,9.19580174027765,9.0814519766097,0.804234292810006,0.794063202746721,17.3062047413078,17.0946289910907
"23","90003",2008,1.29649710655212,1.29649710655212,295,6.69236480288645,6.69236480288645,0.581479744415829,0.581479744415829,12.6766281794807,12.6766281794807
"24","90003",2009,0.413165271282196,0.413165271282196,329,2.39713320912771,2.39713320912771,0.206800972340453,0.206800972340453,4.57295258382984,4.57295258382984
"25","90003",2010,0.335164815187454,0.335164815187454,289,1.70933891381888,1.70933891381888,0.147371975961835,0.147371975961835,3.26291565302253,3.26291565302253
"26","90003",2011,0.23998612165451,0.23998612165451,301.5,1.27794115789505,1.27794115789505,0.110093971148833,0.110093971148833,2.4413051418236,2.4413051418236
"27","90003",2012,0.266094744205475,0.266094744205475,290,1.36260957895548,1.36260957895548,0.117412885325537,0.117412885325537,2.60250231632514,2.60250231632514
"28","90003",2013,0.567578196525574,0.567578196525574,279,2.78875112353298,2.78875112353298,0.240886107723652,0.240886107723652,5.31341961555685,5.31341961555685
"29","90003",2014,0.285327941179276,0.285327941179276,304,1.5313736463646,1.5313736463646,0.131975403038808,0.131975403038808,2.92437760274982,2.92437760274982
"30","90003",2015,0.329802572727203,0.329802572727203,332,1.93234482120249,1.93234482120249,0.166591384464537,0.166591384464537,3.68876577042423,3.68876577042423
"31","90003",2016,1.14902913570404,1.14902913570404,332,6.68374535236113,6.68374535236113,0.580041231007829,0.580041231007829,12.6752536100118,12.6752536100118
"32","90003",2017,1.74346697330475,1.74346697330475,375,11.3951712690524,11.3951712690524,0.993661276113778,0.993661276113778,21.507765454583,21.507765454583
"33","90003",2018,2.40876865386963,2.29935455322266,346,14.4412805142659,13.7985724002014,1.26603239982796,1.2086256540935,27.1134392468173,25.9292325169969
"34","90004",2008,1.36591386795044,1.36591386795044,212,5.06383406902618,5.06383406902618,0.440227599263972,0.440227599263972,9.58655433535846,9.58655433535846
"35","90004",2009,0.644764244556427,0.644764244556427,251.5,2.85379426690629,2.85379426690629,0.246658041636939,0.246658041636939,5.43397044861831,5.43397044861831
"36","90004",2010,0.476450681686401,0.476450681686401,257,2.15814502750711,2.15814502750711,0.186278629315446,0.186278629315446,4.11494164863046,4.11494164863046
"37","90004",2011,0.248534992337227,0.248534992337227,220.5,0.967833650937254,0.967833650937254,0.0833841307938407,0.0833841307938407,1.84876604873406,1.84876604873406
"38","90004",2012,0.282837063074112,0.282837063074112,220,1.09858040360768,1.09858040360768,0.0946749171038164,0.0946749171038164,2.09793900338998,2.09793900338998
"39","90004",2013,0.535522818565369,0.535522818565369,241,2.27351526916445,2.27351526916445,0.196330359727668,0.196330359727668,4.33285654044592,4.33285654044592
