Block group,% Hispanic,% White Alone,% Black or African American Alone,% American Indian and Alaska Native ,% Asian,% Native Hawaiian and other Pacific Islander,% Other Race and Two or More Races
60014093001,63.69501466,3.753665689,27.74193548,0.117302053,2.873900293,0.410557185,1.407624633
60014093002,65.67060459,5.559416261,20.91730368,0,3.057678944,0.555941626,4.239054899
60014093003,66.77295918,3.316326531,21.93877551,0.191326531,4.783163265,0.06377551,2.933673469
60014093004,71.08190091,3.943377149,17.08796764,0.505561173,2.831142568,1.11223458,3.437815976
60014094001,80.48543689,2.621359223,12.03883495,0,3.883495146,0.485436893,0.485436893
60014094002,61.33677991,3.76661743,19.79320532,0.221565731,11.29985229,1.292466765,2.289512555
60014094003,78.8543571,3.168799512,12.06581353,0.731261426,2.559414991,0.85313833,1.767215113
60014095001,54.00677201,6.151241535,28.44243792,0.39503386,7.223476298,0.79006772,2.990970655
60014095002,65.68877551,7.525510204,20.47193878,0.318877551,2.104591837,1.211734694,2.678571429
60014095003,77.80952381,1.80952381,16.0952381,0.285714286,1.428571429,0.857142857,1.714285714
60014096001,67.38754325,2.422145329,24.65397924,0.346020761,1.816608997,0.346020761,3.027681661
60014096002,61.88780053,3.383793411,28.04986643,0.35618878,2.49332146,0.35618878,3.472840606
60014096003,69.46808511,2.021276596,22.65957447,0,2.021276596,1.489361702,2.340425532
60014096004,66.57559199,3.005464481,20.03642987,0,4.735883424,2.550091075,3.096539162
60014096005,73.08219178,1.643835616,18.90410959,0.136986301,3.219178082,0.616438356,2.397260274
60014097001,37.90786948,4.318618042,48.27255278,0.19193858,1.823416507,2.111324376,5.37428023
60014097002,51.90114068,1.330798479,36.88212928,0.285171103,5.513307985,1.140684411,2.946768061
60014097003,51.49957155,3.941730934,30.59125964,0.342759212,3.770351328,4.198800343,5.655526992
60014097004,57.10743802,3.305785124,28.42975207,0.165289256,3.305785124,3.305785124,4.380165289
60014098001,16.27906977,23.500612,45.2876377,0,7.711138311,0.611995104,6.609547124
60014098002,21.03658537,11.76829268,53.17073171,0.487804878,6.402439024,0.731707317,6.402439024
60014098003,15.20314548,14.02359109,52.16251638,0,7.077326343,0.393184797,11.14023591
60014099001,12.1253406,34.0599455,35.14986376,0.544959128,10.35422343,0,7.765667575
60014099002,13.61573374,23.14674735,41.90620272,0.605143722,12.40544629,0.907715582,7.41301059
60014099003,8.181096108,26.84670373,45.19459889,0.158856235,11.11993646,0,8.498808578
60014099004,10.42600897,28.69955157,45.96412556,0.112107623,7.735426009,0.33632287,6.726457399
60014100001,16.31578947,50.84210526,15.05263158,0,11.89473684,0,5.894736842
60014100002,12.42115478,22.65890344,49.34497817,0.048520136,7.37506065,0.048520136,8.102862688
60014100003,35,15,35,0,10,0,5
60014101001,26.34686347,10.40590406,45.75645756,0.36900369,8.118081181,1.47601476,7.527675277
60014101002,27.8343949,10.76433121,48.66242038,0,5.796178344,1.78343949,5.159235669
60014102001,44.62540717,5.42888165,39.03365907,0.271444083,5.320304017,0.814332248,4.50597177
60014102002,40.02123142,4.352441614,39.06581741,0.106157113,7.006369427,4.777070064,4.670912951
60014102003,44.46927374,7.932960894,36.08938547,0,7.82122905,0.558659218,3.12849162
60014103001,67.34892788,2.436647173,21.44249513,0,4.385964912,2.2417154,2.144249513
60014103002,66.79841897,1.660079051,22.3715415,0.158102767,2.845849802,3.320158103,2.845849802
60014103003,73.35243553,1.547277937,18.85386819,0.114613181,2.865329513,0.859598854,2.406876791
60014104001,57.74099318,3.407984421,30.37974684,0.097370983,4.381694255,0.584225901,3.407984421
60014104002,38.23264202,8.205590622,39.04418395,0,9.738503156,0.541027953,4.238052299
60014104003,46.75972084,6.031904287,27.21834497,0.299102692,14.9551346,0.299102692,4.43668993
60014105001,12.85714286,22.35294118,43.78151261,0.25210084,13.86554622,0.25210084,6.638655462
60014105002,13.42626559,11.73881145,57.59354365,0.440205429,7.556859868,1.614086574,7.630227439
60014201001,9.391124871,48.71001032,2.063983488,0,31.37254902,0.206398349,8.255933953
60014201002,9.259259259,60.74074074,1.481481481,0,19.62962963,0,8.888888889
60014201003,12.17656012,57.68645358,1.217656012,0.152207002,18.56925419,0,10.1978691
60014202001,9.985632184,30.60344828,2.370689655,0,47.84482759,0,9.195402299
60014202002,14.72471191,49.29577465,2.04865557,0,26.50448143,0.256081946,7.170294494
60014202003,11.96983977,35.24976437,4.429783223,0.282752121,37.70028275,0,10.36757776
60014203011,7.365985345,31.85499422,4.126494408,0,49.90358658,0,6.748939452
60014203021,13.16634554,43.54527938,3.468208092,0,30.63583815,0,9.184328838
60014203022,16.570771,39.70080552,2.301495972,0,31.99079402,0,9.436133487
60014204011,24.55172414,34.48275862,6.482758621,0.275862069,25.65517241,0,8.551724138
60014204012,24.4266055,44.95412844,4.587155963,0.229357798,18.92201835,0.114678899,6.766055046
60014204021,24.77522478,33.16683317,9.69030969,0.1998002,23.17682318,0,8.991008991
60014204022,26.34315425,31.97573657,5.805892548,0,27.55632582,0.086655113,8.232235702
60014205001,12.8,46.62857143,1.371428571,0,28.91428571,0,10.28571429
60014205002,11.37532134,44.34447301,3.856041131,0.064267352,29.3059126,0.064267352,10.98971722
60014206001,6.457564576,67.80442804,1.10701107,0.184501845,13.83763838,0,10.60885609
60014206002,7.361455749,67.0802316,1.654259719,0.330851944,14.97105045,0.165425972,8.436724566
60014206003,9.674502712,52.53164557,1.717902351,0,26.67269439,0,9.403254973
60014211001,3.428571429,73.14285714,2.285714286,0,14.57142857,0.142857143,6.428571429
60014211002,8.33959429,67.31780616,2.178812923,0,13.29827198,0.15026296,8.71525169
60014212001,7.713884993,68.3029453,2.664796634,0,11.0799439,0,10.23842917
60014212002,4.381245196,76.71022291,1.767870869,0,8.60876249,0.230591852,8.301306687
60014212003,9.268292683,67.80487805,0.853658537,0.609756098,11.2195122,0,10.24390244
60014212004,5.710814095,73.99756987,1.093560146,0,11.30012151,0.243013366,7.654921021
60014213001,6.705783738,75.77535624,0.838222967,0,9.974853311,0,6.705783738
60014213002,6.120527307,69.39736347,2.542372881,0,12.0527307,0,9.88700565
60014213003,10.03307607,67.47519294,0.992282249,0,12.12789416,0,9.371554576
60014213004,5.491698595,67.56066411,3.19284802,0,13.53767561,0,10.21711367
60014214001,5.817452357,76.02808425,1.504513541,0,8.425275827,0,8.224674022
60014214002,8.211143695,72.87390029,0.439882698,0,12.31671554,0.146627566,6.011730205
60014215001,5.612998523,73.26440177,1.624815362,0,11.96454948,0.147710487,7.385524372
60014215002,5.887230514,71.31011609,0.746268657,0,10.77943615,0.165837479,11.11111111
60014215003,7.172995781,72.82700422,1.181434599,0,9.620253165,0,9.198312236
60014216001,5.641025641,71.48717949,1.948717949,0,14.46153846,0,6.461538462
60014216002,5.882352941,72.83737024,1.038062284,0,10.03460208,0.173010381,10.03460208
60014216003,7.620164127,72.80187573,1.172332943,0,8.792497069,0.117233294,9.495896835
60014216004,8.802816901,65.72769953,7.159624413,0,11.61971831,0.117370892,6.572769953
60014217001,7.498248073,68.25508059,2.662929222,0,12.54379818,0.070077085,8.969866854
60014217002,7.416563659,63.65883807,3.461063041,0,16.19283066,0.247218789,9.023485785
60014217003,9.043478261,49.39130435,2.52173913,0,30.34782609,0.086956522,8.608695652
60014218001,6.941838649,66.9793621,2.720450281,0,13.13320826,0.09380863,10.13133208
60014218002,5.747126437,70.49808429,2.681992337,0.191570881,10.72796935,0.191570881,9.961685824
60014219001,8.214676889,62.32201533,5.805038335,0.109529025,14.7864184,0.547645126,8.214676889
60014219002,9.383624655,60.80956762,4.139834407,0.09199632,15.82336707,0.09199632,9.659613615
60014219003,13.62260343,51.76589304,9.485368315,0,15.6407669,0,9.485368315
60014219004,9.010989011,59.12087912,7.252747253,0.10989011,15.27472527,0,9.230769231
60014220001,12.40694789,45.74028122,12.73779983,0.537634409,18.11414392,0.992555831,9.47063689
60014220002,21.23995408,35.8783008,27.03788749,1.32032147,5.109070034,2.411021814,7.003444317
60014221001,20.90909091,44.04040404,11.71717172,0.101010101,12.32323232,0.101010101,10.80808081
60014221002,28.11656773,40.15110631,10.63140853,0.539665407,11.9266055,0.431732326,8.202914193
60014222001,9.357200976,53.53946298,6.509357201,0.081366965,17.9007323,0.081366965,12.53051261
60014222002,12.01588878,53.62462761,7.050645482,0,16.28599801,0.397219464,10.62562066
60014222003,13.35174954,50.36832413,9.668508287,0.092081031,16.20626151,0.092081031,10.22099448
60014223001,9.708737864,62.35167206,2.373247033,0.21574973,15.53398058,0,9.816612729
60014223002,8.757637475,59.80991174,2.308214528,0,20.16293279,0.067888663,8.8934148
60014223003,11.76470588,45.92487597,11.1977321,0,25.01771793,0.070871722,6.024096386
60014224001,10.12987013,34.54545455,5.194805195,0,44.80519481,0.25974026,5.064935065
60014224002,10.06355932,36.97033898,6.461864407,0,37.6059322,0.529661017,8.368644068
60014224003,8.41777085,48.09041309,5.455962588,0.233826968,29.61808262,0,8.183943882
60014224004,7.827616535,40.89709763,4.485488127,0,39.57783641,0,7.211961302
60014225001,8.361204013,58.02675585,2.173913043,0,24.41471572,0,7.023411371
60014225002,20.22838499,44.045677,6.03588907,0.108754758,23.54540511,0,6.03588907
60014225003,10.98522167,44.33497537,3.9408867,0.246305419,33.15270936,1.083743842,6.256157635
60014227001,8.90736342,60.57007126,3.325415677,0,12.82660333,0,14.37054632
60014227002,12.3364486,50.03115265,1.557632399,0,25.54517134,0.124610592,10.40498442
60014227003,14.07731583,46.68125456,2.188183807,0,28.59226842,0,8.460977389
60014227004,15.42857143,39.14285714,3.238095238,0,36.85714286,0,5.333333333
60014228001,30.50875184,26.48454114,3.435301816,0.04907574,35.15458858,0,4.36774088
60014228002,32.59493671,25.77355837,1.547116737,0.105485232,35.40787623,0,4.571026723
60014228003,11.02040816,26.53061224,4.62585034,0,51.15646259,0,6.666666667
60014228004,17.64327109,32.38892466,3.348358017,0.0643915,41.40373471,0.0643915,5.086928525
60014229011,12.48037677,29.43485086,6.514913658,0.156985871,44.89795918,0,6.514913658
60014229012,10.6870229,32.2519084,4.961832061,0.286259542,45.99236641,0.286259542,5.534351145
60014229021,11.83732752,33.33333333,11.76470588,0.653594771,35.72984749,0.217864924,6.463326071
60014229022,14.03336605,26.49656526,18.2531894,0.981354269,30.22571148,0.588812561,9.421000981
60014229023,11.77394035,29.67032967,8.791208791,0.313971743,44.42700157,0.941915228,4.081632653
60014230001,12.6450116,50.69605568,7.598607889,0.638051044,19.89559165,0.290023202,8.236658933
60014230002,10.04720162,59.13688469,3.034389751,0.067430883,17.32973702,0,10.38435604
60014230003,10.27910143,59.76855003,7.420013615,0.136147039,13.20626276,0.204220558,8.985704561
60014231001,13.69272237,40.91644205,15.8490566,0.485175202,20.16172507,0.539083558,8.355795148
60014231002,14.91712707,54.6961326,6.629834254,0,15.19337017,0.138121547,8.425414365
60014231003,16.10446137,52.8835691,11.53427639,0.435255713,8.161044614,0.108813928,10.77257889
60014231004,13.50059737,52.56869773,13.38112306,0.238948626,11.70848268,0,8.602150538
60014232001,32.51576734,30.20322355,17.44919411,0.350385424,12.05325858,0.14015417,7.288016819
60014232002,24.26319397,40.50719671,16.44962303,0.34270048,10.76079507,0.411240576,7.265250171
60014233001,14.05857741,48.45188285,16.82008368,0.167364017,10.71129707,0.251046025,9.539748954
60014233002,14.51388889,44.09722222,22.22222222,0,10.48611111,0.138888889,8.541666667
60014233003,15.77515866,41.70444243,26.20126927,0,7.071622847,0.181323663,9.066183137
60014234001,14.14141414,52.32323232,13.43434343,0.101010101,14.04040404,0,5.95959596
60014234002,10.98901099,50.32967033,17.03296703,0,9.56043956,0,12.08791209
60014234003,17.43308167,45.43582704,16.06039808,0.13726836,9.059711736,0.205902539,11.66781057
60014234004,20.23529412,35.35294118,21.05882353,0.294117647,14.76470588,0.176470588,8.117647059
60014235001,13.37535014,48.31932773,8.613445378,0.630252101,21.21848739,0.210084034,7.633053221
60014235002,10.72555205,47.42376446,18.61198738,0.315457413,12.61829653,0,10.30494217
60014235003,10.86757991,51.14155251,14.52054795,0.091324201,13.51598174,0,9.863013699
60014236011,9.559748428,64.08805031,1.698113208,0.377358491,13.96226415,0.314465409,10
60014236012,11.02106969,58.99513776,4.213938412,0,16.12641815,0.081037277,9.562398703
60014236021,12.40401654,39.75191967,1.949202599,0.472533963,37.68458358,0.118133491,7.619610159
60014236022,13.83714742,29.64342735,3.352847259,0.159659393,47.5784992,0.372538584,5.055880788
60014236023,11.94322075,44.59128732,2.545276554,0.048947626,29.80910426,0.048947626,11.01321586
60014237001,14.8695224,56.52387986,5.563761694,0.098473658,15.31265387,0,7.631708518
60014237002,7.55033557,73.48993289,1.593959732,0,9.144295302,0.167785235,8.053691275
60014237003,13.94658754,51.13748764,1.088031652,0,26.90405539,0.197823937,6.726013848
60014238001,8.702290076,72.36641221,1.832061069,0.152671756,8.244274809,0,8.702290076
60014238002,6.564364876,75.7885763,2.131287298,0,9.462915601,0,6.052855925
60014238003,6.916426513,72.40634006,1.657060519,0.144092219,11.02305476,0.432276657,7.42074928
60014239011,16.01097896,46.38609332,19.30466606,0.182982617,10.06404392,0,8.051235133
60014239012,13.43283582,61.94029851,5.223880597,0.213219616,9.808102345,0.106609808,9.275053305
60014239021,7.980456026,71.66123779,3.094462541,0.488599349,10.74918567,0,6.026058632
60014239022,9.294117647,64.58823529,4.117647059,0,12.11764706,0,9.882352941
60014240011,22.72215973,40.60742407,16.64791901,0.224971879,10.23622047,0,9.561304837
60014240012,13.78881988,41.86335404,17.63975155,0.124223602,14.9068323,0.248447205,11.42857143
60014240013,19.6,37.04,22.88,1.28,9.76,0.24,9.2
60014240014,17.05490849,42.1797005,20.54908486,0.332778702,9.484193012,0.499168053,9.900166389
60014240021,15.56748466,35.1993865,28.14417178,0.153374233,12.34662577,0,8.588957055
60014240022,18.75,37.16216216,22.38175676,0.422297297,10.89527027,0.675675676,9.712837838
60014251011,4.595695172,49.91273997,4.653868528,0.058173357,33.74054683,0.116346713,6.922629436
60014251012,13.43283582,65.67164179,1.492537313,0,3.731343284,1.492537313,14.17910448
60014251021,8.576329331,25.04288165,12.43567753,0,48.02744425,0.085763293,5.831903945
60014251022,10.17770598,26.8174475,21.48626817,0.161550889,34.08723748,0,7.269789984
60014251023,8.235892222,30.24911032,11.23538383,0.457549568,43.46720895,0.457549568,5.897305541
60014251031,11.12412178,31.73302108,13.81733021,0,35.83138173,0.117096019,7.37704918
60014251032,8.372093023,37.11627907,9.860465116,0,35.25581395,0.465116279,8.930232558
60014251033,14.54363089,44.23269809,21.46439318,0,10.23069208,1.003009027,8.52557673
60014251041,18.21642197,34.58401305,17.56389342,0.380641653,20.88091354,0.380641653,7.993474715
60014251042,16.77471637,25.36466775,26.33711507,0.405186386,22.12317666,0,8.995137763
60014251043,8.295964126,17.26457399,49.10313901,0,20.40358744,0,4.932735426
60014251044,11.30136986,54.10958904,8.904109589,0,16.95205479,0,8.732876712
60014251045,14.02214022,41.32841328,11.0701107,0,26.93726937,0.73800738,5.904059041
60014261001,6.629318394,60.31746032,1.307189542,0.186741363,22.3155929,0.466853408,8.776844071
60014261002,4.230769231,68.33333333,2.051282051,0,12.17948718,0.256410256,12.94871795
60014261003,7.227138643,64.15929204,1.253687316,0.073746313,19.61651917,0,7.669616519
60014261004,6.874427131,62.23648029,0.641613199,0.091659028,21.17323556,0,8.982584785
60014261005,3.649635036,69.7485807,0.97323601,0.081103001,18.65369019,0,6.893755069
60014261006,3.961584634,58.58343337,0.600240096,0,25.57022809,0,11.28451381
60014262001,6.540342298,65.34229829,1.222493888,0,16.44254279,0,10.45232274
60014262002,8.870967742,59.34535104,0.711574953,0,21.29981025,0.04743833,9.724857685
60014262003,6.917164816,57.38684885,1.366353544,0,21.8616567,0.170794193,12.2971819
60014271001,15.95576619,42.9699842,7.977883096,0,25.2764613,0,7.819905213
60014271002,9.077380952,68.82440476,0.892857143,0,12.5,0.148809524,8.556547619
60014271003,7.088781831,63.24845148,2.271163111,0,17.20578114,0.137646249,10.04817619
60014272001,20,38.32460733,2.408376963,0.104712042,29.10994764,0.523560209,9.528795812
60014272002,11.48018648,34.90675991,4.895104895,0.058275058,40.67599068,0.116550117,7.867132867
60014272003,17.02586207,38.68534483,2.262931034,0.862068966,31.7887931,0.754310345,8.620689655
60014272004,19.26040062,40.36979969,5.084745763,0,28.50539291,0.92449923,5.855161787
60014272005,15.65217391,51.30434783,13.91304348,0,5.217391304,3.47826087,10.43478261
60014273001,15.75282855,41.42732811,5.831157528,0.957354221,26.02262837,1.131418625,8.877284595
60014273002,8.950800237,37.46295199,3.971547125,0.296384114,41.90871369,0.414937759,6.994665086
